"reg_id";"f_100";"f_40";"f_25";"f_20";"f_14.29";"f_10";"f_6.67";"f_5";"f_4";"f_3.33";"f_2.86";"f_2.5";"f_2.22";"f_2";"f_1.67";"f_1.43";"f_1.33";"f_1.25";"f_1.11";"f_1";"f_0.83";"f_0.71";"f_0.62";"f_0.56";"f_0.5";"f_0.4";"f_0.33";"f_0.29";"f_0.25";"f_0.22";"f_0.2";"f_0.17";"f_0.14";"f_0.12";"f_0.11";"f_0.1"
1;0.0350445455150015;0.037927925281544;0.0397089326777625;0.0392615035277798;0.0381821412820613;0.0369486784163708;0.0357224062048775;0.0348801661997225;0.0340654317461464;0.033468822690075;0.032892465966345;0.0322761109275505;0.0317570437063406;0.0311831826139073;0.0301421510426327;0.0294715092934492;0.0291350752178244;0.0288218407571877;0.0282746551611772;0.0278290847757925;0.027011102144661;0.0264726768454705;0.0263798989683481;0.0266966570742527;0.026865818279702;0.0274743583327381;0.0277608925788311;0.028167249200885;0.0284908510037118;0.0287151757126309;0.0288176039407424;0.0288060329356242;0.0285754239920058;0.0282166995603216;0.0279912756257635;0.0277983521262182
2;0.0154512062895721;0.0168383114341953;0.0176838068770411;0.0173955852119141;0.0167661880845984;0.0162114871591224;0.0157968576692563;0.0154875946330711;0.0152021655237946;0.0150369532092992;0.0148694579977189;0.0146877962807246;0.0144995258424734;0.0142834475613375;0.0139204133962693;0.0136756035761462;0.0135650034064033;0.013464413380491;0.0132871128096523;0.0131486817730318;0.0128999114879134;0.0127072034624643;0.0127003147646868;0.0128315024724783;0.0128947434047996;0.0131475351008721;0.0133275057191279;0.0134957373094656;0.0136199295979756;0.0136700327675443;0.0136801401832212;0.0136165233337616;0.0134936208611258;0.0133393044985587;0.0132474666489343;0.0131707088407255
3;0.0645307488591707;0.0692996345757273;0.0721772782999181;0.0718744689759775;0.070378498659267;0.0687809660149183;0.0668306813985926;0.0651470293378092;0.0635716595285603;0.0623117019201541;0.0611887250105634;0.060043617092441;0.0588657760227961;0.0576850887003641;0.0555359473583831;0.05423788095093;0.0535479614246379;0.0527864035156424;0.0515650493786876;0.0505269969412511;0.0486520326665031;0.047023970588024;0.0466898566687116;0.04685063206999;0.0467149543650492;0.0472609200954385;0.0476772143628198;0.0487930491585194;0.049625907425188;0.0501142864764418;0.0502880996408052;0.0501210810638312;0.0497261882224881;0.0491481901221783;0.0488247554077071;0.0485516426995562
4;0.00961842158188812;0.0105209804031777;0.0110499062000484;0.0108409496912627;0.0104092232850037;0.0100203552079045;0.0097768329564992;0.00961119434841912;0.00946560206736339;0.00939318523395228;0.00931120078176868;0.00921671192082945;0.00911702429008204;0.008995320619929;0.00879995532628275;0.0086675837367573;0.00861035128256812;0.00856204386932386;0.00847058702036405;0.00840729846649569;0.00828714258289756;0.00819089662394577;0.0082077274865596;0.00831193344980615;0.00836925769632824;0.00854986754745258;0.00867204931026961;0.00876534780477649;0.00883268583197487;0.00885777312474228;0.00885882833879551;0.00881453655059888;0.00873478844388585;0.0086364648861629;0.00857739768455879;0.00852776296092351
5;0.0107624299946517;0.0117975239959936;0.0123800032199412;0.0121284927145239;0.0116234173784182;0.0111372910848442;0.010866140422549;0.0107041454116917;0.010568235986819;0.0105055472471955;0.0104233992620698;0.0103215656496966;0.0102195967033286;0.0100885990299017;0.00987894838912954;0.00973644644637961;0.00967351929186002;0.00962180736256779;0.00951857414652924;0.00944755814628663;0.00930343904903163;0.00919235479482199;0.00920325452904135;0.00931761342131926;0.00937779054264458;0.00957522537312524;0.00970452388661846;0.00982092587475797;0.00990641052285923;0.00994386256680784;0.00995303874190018;0.00991391654945545;0.00982558107102641;0.00971141586469176;0.00964195420558045;0.00958353611971187
6;0.00895623022286179;0.00982210965900587;0.0103107615592589;0.0100977077745031;0.00966966943350235;0.00926354785424329;0.00904545449332754;0.00891659421439593;0.00880974751041114;0.00876497602661915;0.00870403345745095;0.00862803862234428;0.00854712142295865;0.00844225067878628;0.0082804257477182;0.00817123571490343;0.00812571848092524;0.00808979489901637;0.00801694965731583;0.00797386083808253;0.00788770109576112;0.00781236630494472;0.0078458295667898;0.00795668403469428;0.00801934722646958;0.00819761500345653;0.00832112329408369;0.00840038702085832;0.00845524361114857;0.00847136071214176;0.00846568070970369;0.00841577005691259;0.00833887650854502;0.00824770321965434;0.00819339856040131;0.0081477260323433
7;0.0226158325967069;0.024641809957456;0.0258457784407188;0.025429614475274;0.0245299006463285;0.0236316657065913;0.0229764011372505;0.0225367072837757;0.0221283817576009;0.0218698808000503;0.0215960202163251;0.0212888169218873;0.021004825647271;0.0206744441969857;0.0200957062546015;0.0197062317443714;0.0195190262911577;0.0193481521119387;0.019041754877528;0.0187906147941899;0.0183236234226112;0.0180030512981114;0.0179434685635755;0.0181287513519748;0.0182213513947205;0.0185987739097338;0.0188168279293595;0.0190841925020488;0.0192933563241983;0.0194123997867779;0.0194647276234078;0.0194295562264391;0.0192637057424129;0.0190268721972097;0.0188804859071606;0.0187569314808034
8;0.00739660929538593;0.00806130638988259;0.00847447735731365;0.00833401650217135;0.00803303356376373;0.00777808789078421;0.00757372175769362;0.00741929985335765;0.00727599826942918;0.0071958504597763;0.00711675994294955;0.00703243584317703;0.00694560819890173;0.00684519147058369;0.00668025248377722;0.00656905336860981;0.0065208122829492;0.00647897995065442;0.00640404464623335;0.00634921502180465;0.0062518582249426;0.00617508907263807;0.00618319713933386;0.00625317013383526;0.00628812318068725;0.00641175648857992;0.00650612801000979;0.0065805124885435;0.0066335911469288;0.00664967969990602;0.00664903856085459;0.00661137388368404;0.00655011778520257;0.00647710883674626;0.00643410378375065;0.00639832639441098
